TIME (s),East Distance (m),Distance Above Sea Level (m),North Distance (m),Velocity East (m/s),Velocity Up (m/s),Velocity North (m/s),Spin Rate (rpm),Air Density (kg/m^3),Air Temperature (K)
1.820000,0.000000,2.026550,802.523114,0.000000,-7.750956,290.103846,249145.660617,1.221165,288.136827
1.821000,0.000000,2.018796,802.813195,0.000000,-7.759260,290.047620,249138.430895,1.221165,288.136878
1.822000,0.000000,2.011033,803.103219,0.000000,-7.767564,289.991446,249131.202777,1.221165,288.136928
1.823000,0.000000,2.003262,803.393187,0.000000,-7.775867,289.935323,249123.976262,1.221164,288.136979
1.824000,0.000000,1.995483,803.683099,0.000000,-7.784169,289.879252,249116.751347,1.221164,288.137029
1.825000,0.000000,1.987695,803.972955,0.000000,-7.792471,289.823232,249109.528033,1.221164,288.137080
1.826000,0.000000,1.979899,804.262755,0.000000,-7.800772,289.767262,249102.306316,1.221163,288.137131
1.827000,0.000000,1.972095,804.552499,0.000000,-7.809073,289.711344,249095.086197,1.221163,288.137181
1.828000,0.000000,1.964282,804.842187,0.000000,-7.817374,289.655477,249087.867673,1.221163,288.137232
1.829000,0.000000,1.956462,805.131819,0.000000,-7.825673,289.599661,249080.650743,1.221163,288.137283
1.830000,0.000000,1.948633,805.421395,0.000000,-7.833973,289.543896,249073.435406,1.221162,288.137334
1.831000,0.000000,1.940795,805.710916,0.000000,-7.842272,289.488181,249066.221661,1.221162,288.137385
1.832000,0.000000,1.932949,806.000381,0.000000,-7.850570,289.432517,249059.009505,1.221162,288.137436
1.833000,0.000000,1.925095,806.289790,0.000000,-7.858868,289.376904,249051.798938,1.221162,288.137487
1.834000,0.000000,1.917233,806.579144,0.000000,-7.867165,289.321342,249044.589958,1.221161,288.137538
1.835000,0.000000,1.909362,806.868442,0.000000,-7.875462,289.265829,249037.382563,1.221161,288.137589
1.836000,0.000000,1.901483,807.157685,0.000000,-7.883758,289.210368,249030.176753,1.221161,288.137640
1.837000,0.000000,1.893596,807.446872,0.000000,-7.892054,289.154956,249022.972526,1.221161,288.137692
1.838000,0.000000,1.885701,807.736004,0.000000,-7.900349,289.099595,249015.769881,1.221160,288.137743
1.839000,0.000000,1.877797,808.025081,0.000000,-7.908643,289.044284,249008.568816,1.221160,288.137794
1.840000,0.000000,1.869885,808.314102,0.000000,-7.916938,288.989018,249001.369329,1.221160,288.137846
1.841000,0.000000,1.861964,808.603068,0.000000,-7.925231,288.933797,248994.171420,1.221160,288.137897
1.842000,0.000000,1.854036,808.891979,0.000000,-7.933524,288.878622,248986.975088,1.221159,288.137949
1.843000,0.000000,1.846099,809.180835,0.000000,-7.941816,288.823491,248979.780331,1.221159,288.138000
1.844000,0.000000,1.838154,809.469635,0.000000,-7.950107,288.768406,248972.587147,1.221159,288.138052
1.845000,0.000000,1.830200,809.758381,0.000000,-7.958398,288.713365,248965.395536,1.221158,288.138104
1.846000,0.000000,1.822238,810.047071,0.000000,-7.966689,288.658369,248958.205497,1.221158,288.138155
1.847000,0.000000,1.814268,810.335706,0.000000,-7.974978,288.603418,248951.017027,1.221158,288.138207
1.848000,0.000000,1.806290,810.624287,0.000000,-7.983267,288.548512,248943.830127,1.221158,288.138259
1.849000,0.000000,1.798303,810.912813,0.000000,-7.991556,288.493650,248936.644794,1.221157,288.138311
1.850000,0.000000,1.790308,811.201283,0.000000,-7.999843,288.438833,248929.461027,1.221157,288.138363
1.851000,0.000000,1.782305,811.489699,0.000000,-8.008130,288.384060,248922.278826,1.221157,288.138415
1.852000,0.000000,1.774293,811.778061,0.000000,-8.016417,288.329332,248915.098188,1.221157,288.138467
1.853000,0.000000,1.766273,812.066367,0.000000,-8.024703,288.274648,248907.919113,1.221156,288.138519
1.854000,0.000000,1.758245,812.354619,0.000000,-8.032988,288.220009,248900.741600,1.221156,288.138571
1.855000,0.000000,1.750208,812.642816,0.000000,-8.041273,288.165414,248893.565647,1.221156,288.138624
1.856000,0.000000,1.742164,812.930959,0.000000,-8.049557,288.110863,248886.391252,1.221156,288.138676
1.857000,0.000000,1.734111,813.219047,0.000000,-8.057840,288.056357,248879.218416,1.221155,288.138728
1.858000,0.000000,1.726049,813.507081,0.000000,-8.066123,288.001894,248872.047135,1.221155,288.138781
1.859000,0.000000,1.717980,813.795060,0.000000,-8.074405,287.947476,248864.877411,1.221155,288.138833
1.860000,0.000000,1.709902,814.082985,0.000000,-8.082686,287.893101,248857.709240,1.221154,288.138886
1.861000,0.000000,1.701816,814.370855,0.000000,-8.090967,287.838771,248850.542622,1.221154,288.138938
1.862000,0.000000,1.693721,814.658672,0.000000,-8.099247,287.784484,248843.377555,1.221154,288.138991
1.863000,0.000000,1.685619,814.946433,0.000000,-8.107527,287.730241,248836.214039,1.221154,288.139043
1.864000,0.000000,1.677508,815.234141,0.000000,-8.115806,287.676042,248829.052072,1.221153,288.139096
1.865000,0.000000,1.669389,815.521795,0.000000,-8.124085,287.621887,248821.891653,1.221153,288.139149
1.866000,0.000000,1.661261,815.809394,0.000000,-8.132362,287.567775,248814.732781,1.221153,288.139202
1.867000,0.000000,1.653125,816.096939,0.000000,-8.140640,287.513707,248807.575454,1.221153,288.139255
1.868000,0.000000,1.644981,816.384430,0.000000,-8.148916,287.459683,248800.419672,1.221152,288.139308
1.869000,0.000000,1.636829,816.671868,0.000000,-8.157192,287.405702,248793.265432,1.221152,288.139361
1.870000,0.000000,1.628668,816.959251,0.000000,-8.165467,287.351765,248786.112735,1.221152,288.139414
1.871000,0.000000,1.620499,817.246580,0.000000,-8.173742,287.297871,248778.961578,1.221151,288.139467
1.872000,0.000000,1.612322,817.533856,0.000000,-8.182016,287.244020,248771.811961,1.221151,288.139520
1.873000,0.000000,1.604137,817.821077,0.000000,-8.190290,287.190212,248764.663881,1.221151,288.139573
1.874000,0.000000,1.595943,818.108245,0.000000,-8.198563,287.136448,248757.517339,1.221151,288.139626
1.875000,0.000000,1.587741,818.395359,0.000000,-8.206835,287.082727,248750.372333,1.221150,288.139680
1.876000,0.000000,1.579530,818.682419,0.000000,-8.215107,287.029049,248743.228861,1.221150,288.139733
1.877000,0.000000,1.571312,818.969426,0.000000,-8.223378,286.975414,248736.086923,1.221150,288.139786
1.878000,0.000000,1.563085,819.256379,0.000000,-8.231649,286.921822,248728.946517,1.221150,288.139840
1.879000,0.000000,1.554850,819.543279,0.000000,-8.239919,286.868273,248721.807642,1.221149,288.139893
1.880000,0.000000,1.546607,819.830125,0.000000,-8.248188,286.814767,248714.670297,1.221149,288.139947
1.881000,0.000000,1.538355,820.116917,0.000000,-8.256457,286.761303,248707.534481,1.221149,288.140001
1.882000,0.000000,1.530095,820.403656,0.000000,-8.264725,286.707883,248700.400192,1.221148,288.140054
1.883000,0.000000,1.521827,820.690342,0.000000,-8.272992,286.654505,248693.267429,1.221148,288.140108
1.884000,0.000000,1.513551,820.976974,0.000000,-8.281259,286.601170,248686.136191,1.221148,288.140162
1.885000,0.000000,1.505266,821.263553,0.000000,-8.289526,286.547877,248679.006477,1.221148,288.140216
1.886000,0.000000,1.496973,821.550079,0.000000,-8.297792,286.494627,248671.878286,1.221147,288.140270
1.887000,0.000000,1.488672,821.836551,0.000000,-8.306057,286.441419,248664.751617,1.221147,288.140324
1.888000,0.000000,1.480362,822.122970,0.000000,-8.314321,286.388254,248657.626468,1.221147,288.140378
1.889000,0.000000,1.472044,822.409337,0.000000,-8.322585,286.335131,248650.502838,1.221147,288.140432
1.890000,0.000000,1.463718,822.695650,0.000000,-8.330849,286.282051,248643.380726,1.221146,288.140486
1.891000,0.000000,1.455384,822.981910,0.000000,-8.339112,286.229013,248636.260131,1.221146,288.140540
1.892000,0.000000,1.447041,823.268116,0.000000,-8.347374,286.176017,248629.141051,1.221146,288.140594
1.893000,0.000000,1.438691,823.554270,0.000000,-8.355635,286.123063,248622.023486,1.221145,288.140649
1.894000,0.000000,1.430332,823.840371,0.000000,-8.363896,286.070152,248614.907434,1.221145,288.140703
1.895000,0.000000,1.421964,824.126420,0.000000,-8.372157,286.017282,248607.792894,1.221145,288.140757
1.896000,0.000000,1.413589,824.412415,0.000000,-8.380417,285.964455,248600.679865,1.221145,288.140812
1.897000,0.000000,1.405205,824.698357,0.000000,-8.388676,285.911669,248593.568346,1.221144,288.140866
1.898000,0.000000,1.396813,824.984247,0.000000,-8.396935,285.858925,248586.458336,1.221144,288.140921
1.899000,0.000000,1.388412,825.270084,0.000000,-8.405193,285.806223,248579.349833,1.221144,288.140975
1.900000,0.000000,1.380004,825.555868,0.000000,-8.413451,285.753563,248572.242836,1.221143,288.141030
1.901000,0.000000,1.371587,825.841600,0.000000,-8.421708,285.700945,248565.137345,1.221143,288.141085
1.902000,0.000000,1.363162,826.127279,0.000000,-8.429964,285.648368,248558.033357,1.221143,288.141139
1.903000,0.000000,1.354728,826.412905,0.000000,-8.438220,285.595833,248550.930872,1.221143,288.141194
1.904000,0.000000,1.346287,826.698479,0.000000,-8.446475,285.543340,248543.829889,1.221142,288.141249
1.905000,0.000000,1.337837,826.984001,0.000000,-8.454730,285.490888,248536.730406,1.221142,288.141304
1.906000,0.000000,1.329378,827.269470,0.000000,-8.462984,285.438478,248529.632422,1.221142,288.141359
1.907000,0.000000,1.320912,827.554886,0.000000,-8.471238,285.386109,248522.535937,1.221141,288.141414
1.908000,0.000000,1.312437,827.840251,0.000000,-8.479491,285.333781,248515.440949,1.221141,288.141469
1.909000,0.000000,1.303954,828.125563,0.000000,-8.487743,285.281495,248508.347456,1.221141,288.141524
1.910000,0.000000,1.295463,828.410822,0.000000,-8.495995,285.229250,248501.255459,1.221141,288.141579
1.911000,0.000000,1.286964,828.696030,0.000000,-8.504246,285.177046,248494.164954,1.221140,288.141635
1.912000,0.000000,1.278456,828.981185,0.000000,-8.512497,285.124883,248487.075942,1.221140,288.141690
1.913000,0.000000,1.269940,829.266288,0.000000,-8.520747,285.072761,248479.988422,1.221140,288.141745
1.914000,0.000000,1.261416,829.551340,0.000000,-8.528997,285.020681,248472.902391,1.221139,288.141801
1.915000,0.000000,1.252884,829.836339,0.000000,-8.537246,284.968641,248465.817850,1.221139,288.141856
1.916000,0.000000,1.244343,830.121285,0.000000,-8.545494,284.916643,248458.734796,1.221139,288.141912
1.917000,0.000000,1.235794,830.406180,0.000000,-8.553742,284.864685,248451.653229,1.221139,288.141967
1.918000,0.000000,1.227237,830.691024,0.000000,-8.561989,284.812768,248444.573148,1.221138,288.142023
1.919000,0.000000,1.218671,830.975815,0.000000,-8.570236,284.760892,248437.494551,1.221138,288.142079
1.920000,0.000000,1.210098,831.260554,0.000000,-8.578482,284.709057,248430.417437,1.221138,288.142134
1.921000,0.000000,1.201516,831.545241,0.000000,-8.586728,284.657262,248423.341806,1.221137,288.142190
1.922000,0.000000,1.192926,831.829877,0.000000,-8.594973,284.605508,248416.267655,1.221137,288.142246
1.923000,0.000000,1.184327,832.114461,0.000000,-8.603218,284.553795,248409.194984,1.221137,288.142302
1.924000,0.000000,1.175721,832.398993,0.000000,-8.611462,284.502122,248402.123793,1.221137,288.142358
1.925000,0.000000,1.167106,832.683474,0.000000,-8.619705,284.450489,248395.054078,1.221136,288.142414
1.926000,0.000000,1.158483,832.967903,0.000000,-8.627948,284.398897,248387.985840,1.221136,288.142470
1.927000,0.000000,1.149851,833.252280,0.000000,-8.636190,284.347346,248380.919078,1.221136,288.142526
1.928000,0.000000,1.141212,833.536606,0.000000,-8.644432,284.295835,248373.853790,1.221135,288.142582
1.929000,0.000000,1.132564,833.820881,0.000000,-8.652673,284.244364,248366.789975,1.221135,288.142638
1.930000,0.000000,1.123908,834.105104,0.000000,-8.660914,284.192933,248359.727632,1.221135,288.142695
1.931000,0.000000,1.115243,834.389275,0.000000,-8.669154,284.141542,248352.666759,1.221135,288.142751
1.932000,0.000000,1.106571,834.673395,0.000000,-8.677393,284.090192,248345.607357,1.221134,288.142807
1.933000,0.000000,1.097890,834.957464,0.000000,-8.685632,284.038881,248338.549423,1.221134,288.142864
1.934000,0.000000,1.089201,835.241482,0.000000,-8.693871,283.987611,248331.492957,1.221134,288.142920
1.935000,0.000000,1.080503,835.525448,0.000000,-8.702109,283.936381,248324.437957,1.221133,288.142977
1.936000,0.000000,1.071798,835.809363,0.000000,-8.710346,283.885190,248317.384423,1.221133,288.143033
1.937000,0.000000,1.063084,836.093227,0.000000,-8.718583,283.834040,248310.332352,1.221133,288.143090
1.938000,0.000000,1.054362,836.377040,0.000000,-8.726819,283.782929,248303.281745,1.221133,288.143147
1.939000,0.000000,1.045632,836.660801,0.000000,-8.735055,283.731858,248296.232600,1.221132,288.143203
1.940000,0.000000,1.036893,836.944512,0.000000,-8.743290,283.680827,248289.184915,1.221132,288.143260
1.941000,0.000000,1.028147,837.228171,0.000000,-8.751525,283.629835,248282.138690,1.221132,288.143317
1.942000,0.000000,1.019392,837.511780,0.000000,-8.759759,283.578883,248275.093924,1.221131,288.143374
1.943000,0.000000,1.010628,837.795338,0.000000,-8.767993,283.527971,248268.050616,1.221131,288.143431
1.944000,0.000000,1.001857,838.078844,0.000000,-8.776226,283.477098,248261.008764,1.221131,288.143488
1.945000,0.000000,0.993077,838.362300,0.000000,-8.784458,283.426265,248253.968367,1.221131,288.143545
1.946000,0.000000,0.984289,838.645705,0.000000,-8.792690,283.375471,248246.929425,1.221130,288.143602
1.947000,0.000000,0.975493,838.929060,0.000000,-8.800922,283.324716,248239.891935,1.221130,288.143659
1.948000,0.000000,0.966689,839.212363,0.000000,-8.809152,283.274001,248232.855898,1.221130,288.143717
1.949000,0.000000,0.957876,839.495616,0.000000,-8.817383,283.223325,248225.821312,1.221129,288.143774
1.950000,0.000000,0.949056,839.778818,0.000000,-8.825613,283.172688,248218.788175,1.221129,288.143831
1.951000,0.000000,0.940227,840.061970,0.000000,-8.833842,283.122091,248211.756487,1.221129,288.143889
1.952000,0.000000,0.931389,840.345071,0.000000,-8.842071,283.071533,248204.726247,1.221128,288.143946
1.953000,0.000000,0.922544,840.628121,0.000000,-8.850299,283.021013,248197.697454,1.221128,288.144003
1.954000,0.000000,0.913690,840.911121,0.000000,-8.858527,282.970533,248190.670106,1.221128,288.144061
1.955000,0.000000,0.904828,841.194071,0.000000,-8.866754,282.920092,248183.644202,1.221128,288.144119
1.956000,0.000000,0.895958,841.476970,0.000000,-8.874981,282.869689,248176.619742,1.221127,288.144176
1.957000,0.000000,0.887080,841.759819,0.000000,-8.883207,282.819326,248169.596724,1.221127,288.144234
1.958000,0.000000,0.878193,842.042617,0.000000,-8.891432,282.769001,248162.575147,1.221127,288.144292
1.959000,0.000000,0.869298,842.325365,0.000000,-8.899657,282.718715,248155.555010,1.221126,288.144350
1.960000,0.000000,0.860395,842.608063,0.000000,-8.907882,282.668468,248148.536313,1.221126,288.144407
1.961000,0.000000,0.851484,842.890711,0.000000,-8.916106,282.618260,248141.519053,1.221126,288.144465
1.962000,0.000000,0.842564,843.173308,0.000000,-8.924329,282.568090,248134.503230,1.221125,288.144523
1.963000,0.000000,0.833636,843.455855,0.000000,-8.932552,282.517959,248127.488842,1.221125,288.144581
1.964000,0.000000,0.824700,843.738352,0.000000,-8.940775,282.467867,248120.475890,1.221125,288.144639
1.965000,0.000000,0.815756,844.020799,0.000000,-8.948997,282.417813,248113.464371,1.221125,288.144698
1.966000,0.000000,0.806804,844.303196,0.000000,-8.957218,282.367797,248106.454284,1.221124,288.144756
1.967000,0.000000,0.797843,844.585543,0.000000,-8.965439,282.317820,248099.445629,1.221124,288.144814
1.968000,0.000000,0.788874,844.867840,0.000000,-8.973660,282.267881,248092.438405,1.221124,288.144872
1.969000,0.000000,0.779897,845.150087,0.000000,-8.981879,282.217980,248085.432609,1.221123,288.144931
1.970000,0.000000,0.770912,845.432284,0.000000,-8.990099,282.168118,248078.428242,1.221123,288.144989
1.971000,0.000000,0.761918,845.714432,0.000000,-8.998318,282.118294,248071.425303,1.221123,288.145048
1.972000,0.000000,0.752917,845.996529,0.000000,-9.006536,282.068508,248064.423789,1.221123,288.145106
1.973000,0.000000,0.743907,846.278577,0.000000,-9.014754,282.018761,248057.423700,1.221122,288.145165
1.974000,0.000000,0.734888,846.560575,0.000000,-9.022971,281.969051,248050.425036,1.221122,288.145223
1.975000,0.000000,0.725862,846.842523,0.000000,-9.031188,281.919379,248043.427794,1.221122,288.145282
1.976000,0.000000,0.716827,847.124422,0.000000,-9.039404,281.869746,248036.431974,1.221121,288.145341
1.977000,0.000000,0.707785,847.406271,0.000000,-9.047620,281.820150,248029.437575,1.221121,288.145399
1.978000,0.000000,0.698734,847.688071,0.000000,-9.055835,281.770592,248022.444596,1.221121,288.145458
1.979000,0.000000,0.689674,847.969821,0.000000,-9.064050,281.721072,248015.453035,1.221120,288.145517
1.980000,0.000000,0.680607,848.251521,0.000000,-9.072264,281.671590,248008.462892,1.221120,288.145576
1.981000,0.000000,0.671531,848.533172,0.000000,-9.080478,281.622146,248001.474166,1.221120,288.145635
1.982000,0.000000,0.662447,848.814774,0.000000,-9.088691,281.572739,247994.486855,1.221119,288.145694
1.983000,0.000000,0.653355,849.096326,0.000000,-9.096904,281.523370,247987.500959,1.221119,288.145753
1.984000,0.000000,0.644255,849.377829,0.000000,-9.105116,281.474039,247980.516476,1.221119,288.145812
1.985000,0.000000,0.635146,849.659282,0.000000,-9.113328,281.424745,247973.533406,1.221119,288.145872
1.986000,0.000000,0.626030,849.940686,0.000000,-9.121539,281.375489,247966.551747,1.221118,288.145931
1.987000,0.000000,0.616905,850.222041,0.000000,-9.129750,281.326270,247959.571498,1.221118,288.145990
1.988000,0.000000,0.607771,850.503347,0.000000,-9.137960,281.277088,247952.592658,1.221118,288.146049
1.989000,0.000000,0.598630,850.784604,0.000000,-9.146170,281.227944,247945.615227,1.221117,288.146109
1.990000,0.000000,0.589480,851.065811,0.000000,-9.154379,281.178838,247938.639203,1.221117,288.146168
1.991000,0.000000,0.580323,851.346970,0.000000,-9.162588,281.129768,247931.664585,1.221117,288.146228
1.992000,0.000000,0.571157,851.628079,0.000000,-9.170796,281.080736,247924.691372,1.221116,288.146287
1.993000,0.000000,0.561982,851.909139,0.000000,-9.179004,281.031741,247917.719563,1.221116,288.146347
1.994000,0.000000,0.552800,852.190151,0.000000,-9.187211,280.982783,247910.749158,1.221116,288.146407
